"time_min","sample","absorbance","treatment"
0,"soak_1",0.093,"A_H2O2"
0,"soak_1",0.07,"B_H2O2"
0,"soak_1",0.0769,"A"
0,"soak_1",0.0686,"B"
0,"soak_2",0.1018,"A_H2O2"
0,"soak_2",0.0723,"B_H2O2"
0,"soak_2",0.0814,"A"
0,"soak_2",0.0708,"B"
0,"soak_3",0.093,"A_H2O2"
0,"soak_3",0.0753,"B_H2O2"
0,"soak_3",0.0769,"A"
0,"soak_3",0.068,"B"
0,"soak_1",0.0935,"A_H2O2"
0,"soak_1",0.0698,"B_H2O2"
0,"soak_1",0.0758,"A"
0,"soak_1",0.0694,"B"
0,"soak_2",0.1039,"A_H2O2"
0,"soak_2",0.0731,"B_H2O2"
0,"soak_2",0.0831,"A"
0,"soak_2",0.071,"B"
0,"soak_3",0.096,"A_H2O2"
0,"soak_3",0.0711,"B_H2O2"
0,"soak_3",0.0772,"A"
0,"soak_3",0.0694,"B"
0,"soak_1",0.0938,"A_H2O2"
0,"soak_1",0.0696,"B_H2O2"
0,"soak_1",0.0768,"A"
0,"soak_1",0.0688,"B"
0,"soak_2",0.1103,"A_H2O2"
0,"soak_2",0.0738,"B_H2O2"
0,"soak_2",0.0814,"A"
0,"soak_2",0.071,"B"
0,"soak_3",0.0988,"A_H2O2"
0,"soak_3",0.0713,"B_H2O2"
0,"soak_3",0.0787,"A"
0,"soak_3",0.0716,"B"
0,"soak_1",0.0944,"A_H2O2"
0,"soak_1",0.0706,"B_H2O2"
0,"soak_1",0.0791,"A"
0,"soak_1",0.0684,"B"
0,"soak_2",0.1098,"A_H2O2"
0,"soak_2",0.0784,"B_H2O2"
0,"soak_2",0.0815,"A"
0,"soak_2",0.0709,"B"
0,"soak_3",0.1,"A_H2O2"
0,"soak_3",0.0717,"B_H2O2"
0,"soak_3",0.077,"A"
0,"soak_3",0.0698,"B"
0,"shake_1",0.1238,"A_H2O2"
0,"shake_1",0.0767,"B_H2O2"
0,"shake_1",0.0862,"A"
0,"shake_1",0.0732,"B"
0,"shake_2",0.1569,"A_H2O2"
0,"shake_2",0.0857,"B_H2O2"
0,"shake_2",0.0957,"A"
0,"shake_2",0.0776,"B"
0,"shake_3",0.161,"A_H2O2"
0,"shake_3",0.0855,"B_H2O2"
0,"shake_3",0.0977,"A"
0,"shake_3",0.0798,"B"
0,"shake_1",0.127,"A_H2O2"
0,"shake_1",0.0771,"B_H2O2"
0,"shake_1",0.0867,"A"
0,"shake_1",0.0745,"B"
0,"shake_2",0.1609,"A_H2O2"
0,"shake_2",0.0834,"B_H2O2"
0,"shake_2",0.0949,"A"
0,"shake_2",0.0785,"B"
0,"shake_3",0.1642,"A_H2O2"
0,"shake_3",0.0845,"B_H2O2"
0,"shake_3",0.0963,"A"
0,"shake_3",0.0798,"B"
0,"shake_1",0.131,"A_H2O2"
0,"shake_1",0.0768,"B_H2O2"
0,"shake_1",0.0869,"A"
0,"shake_1",0.0742,"B"
0,"shake_2",0.1674,"A_H2O2"
0,"shake_2",0.0841,"B_H2O2"
0,"shake_2",0.0944,"A"
0,"shake_2",0.0778,"B"
0,"shake_3",0.1708,"A_H2O2"
0,"shake_3",0.0867,"B_H2O2"
0,"shake_3",0.0979,"A"
0,"shake_3",0.08,"B"
0,"shake_1",0.1341,"A_H2O2"
0,"shake_1",0.0783,"B_H2O2"
0,"shake_1",0.0888,"A"
0,"shake_1",0.0753,"B"
0,"shake_2",0.171,"A_H2O2"
0,"shake_2",0.0838,"B_H2O2"
0,"shake_2",0.0957,"A"
0,"shake_2",0.0784,"B"
0,"shake_3",0.1715,"A_H2O2"
0,"shake_3",0.0878,"B_H2O2"
0,"shake_3",0.0972,"A"
0,"shake_3",0.0816,"B"
0.5,"soak_1",0.1009,"A_H2O2"
0.5,"soak_1",0.0705,"B_H2O2"
0.5,"soak_1",0.0789,"A"
0.5,"soak_1",0.0687,"B"
0.5,"soak_2",0.1153,"A_H2O2"
0.5,"soak_2",0.074,"B_H2O2"
0.5,"soak_2",0.0835,"A"
0.5,"soak_2",0.0719,"B"
0.5,"soak_3",0.1064,"A_H2O2"
0.5,"soak_3",0.0768,"B_H2O2"
0.5,"soak_3",0.0797,"A"
0.5,"soak_3",0.0702,"B"
0.5,"soak_1",0.1022,"A_H2O2"
0.5,"soak_1",0.0719,"B_H2O2"
0.5,"soak_1",0.0781,"A"
0.5,"soak_1",0.0696,"B"
0.5,"soak_2",0.1205,"A_H2O2"
0.5,"soak_2",0.0754,"B_H2O2"
0.5,"soak_2",0.0859,"A"
0.5,"soak_2",0.0718,"B"
0.5,"soak_3",0.1106,"A_H2O2"
0.5,"soak_3",0.0731,"B_H2O2"
0.5,"soak_3",0.0792,"A"
0.5,"soak_3",0.0699,"B"
0.5,"soak_1",0.101,"A_H2O2"
0.5,"soak_1",0.0716,"B_H2O2"
0.5,"soak_1",0.0787,"A"
0.5,"soak_1",0.0697,"B"
0.5,"soak_2",0.1253,"A_H2O2"
0.5,"soak_2",0.0759,"B_H2O2"
0.5,"soak_2",0.0845,"A"
0.5,"soak_2",0.0741,"B"
0.5,"soak_3",0.1135,"A_H2O2"
0.5,"soak_3",0.0736,"B_H2O2"
0.5,"soak_3",0.0809,"A"
0.5,"soak_3",0.0726,"B"
0.5,"soak_1",0.1019,"A_H2O2"
0.5,"soak_1",0.0717,"B_H2O2"
0.5,"soak_1",0.0815,"A"
0.5,"soak_1",0.0704,"B"
0.5,"soak_2",0.1258,"A_H2O2"
0.5,"soak_2",0.0769,"B_H2O2"
0.5,"soak_2",0.0848,"A"
0.5,"soak_2",0.073,"B"
0.5,"soak_3",0.1155,"A_H2O2"
0.5,"soak_3",0.0741,"B_H2O2"
0.5,"soak_3",0.0797,"A"
0.5,"soak_3",0.0711,"B"
0.5,"shake_1",0.1416,"A_H2O2"
0.5,"shake_1",0.0798,"B_H2O2"
0.5,"shake_1",0.0905,"A"
0.5,"shake_1",0.0754,"B"
0.5,"shake_2",0.1888,"A_H2O2"
0.5,"shake_2",0.0906,"B_H2O2"
0.5,"shake_2",0.0996,"A"
0.5,"shake_2",0.0815,"B"
0.5,"shake_3",0.1986,"A_H2O2"
0.5,"shake_3",0.0934,"B_H2O2"
0.5,"shake_3",0.1041,"A"
0.5,"shake_3",0.0842,"B"
0.5,"shake_1",0.146,"A_H2O2"
0.5,"shake_1",0.0797,"B_H2O2"
0.5,"shake_1",0.0909,"A"
0.5,"shake_1",0.0767,"B"
0.5,"shake_2",0.1926,"A_H2O2"
0.5,"shake_2",0.0893,"B_H2O2"
0.5,"shake_2",0.0993,"A"
0.5,"shake_2",0.0821,"B"
0.5,"shake_3",0.2019,"A_H2O2"
0.5,"shake_3",0.092,"B_H2O2"
0.5,"shake_3",0.1027,"A"
0.5,"shake_3",0.0841,"B"
0.5,"shake_1",0.1501,"A_H2O2"
0.5,"shake_1",0.0801,"B_H2O2"
0.5,"shake_1",0.0904,"A"
0.5,"shake_1",0.0767,"B"
0.5,"shake_2",0.1988,"A_H2O2"
0.5,"shake_2",0.0898,"B_H2O2"
0.5,"shake_2",0.1001,"A"
0.5,"shake_2",0.0817,"B"
0.5,"shake_3",0.2099,"A_H2O2"
0.5,"shake_3",0.0924,"B_H2O2"
0.5,"shake_3",0.1023,"A"
0.5,"shake_3",0.0851,"B"
0.5,"shake_1",0.1521,"A_H2O2"
0.5,"shake_1",0.0822,"B_H2O2"
0.5,"shake_1",0.0919,"A"
0.5,"shake_1",0.0772,"B"
0.5,"shake_2",0.2025,"A_H2O2"
0.5,"shake_2",0.0893,"B_H2O2"
0.5,"shake_2",0.1017,"A"
0.5,"shake_2",0.0821,"B"
0.5,"shake_3",0.2123,"A_H2O2"
0.5,"shake_3",0.0945,"B_H2O2"
0.5,"shake_3",0.1026,"A"
0.5,"shake_3",0.0863,"B"
1,"soak_1",0.1062,"A_H2O2"
1,"soak_1",0.0724,"B_H2O2"
1,"soak_1",0.0809,"A"
1,"soak_1",0.0706,"B"
1,"soak_2",0.1279,"A_H2O2"
1,"soak_2",0.0765,"B_H2O2"
1,"soak_2",0.0855,"A"
1,"soak_2",0.0734,"B"
1,"soak_3",0.1179,"A_H2O2"
1,"soak_3",0.0791,"B_H2O2"
1,"soak_3",0.083,"A"
1,"soak_3",0.0713,"B"
1,"soak_1",0.1087,"A_H2O2"
1,"soak_1",0.0732,"B_H2O2"
1,"soak_1",0.0801,"A"
1,"soak_1",0.0712,"B"
1,"soak_2",0.1319,"A_H2O2"
1,"soak_2",0.0779,"B_H2O2"
1,"soak_2",0.0886,"A"
1,"soak_2",0.0741,"B"
1,"soak_3",0.1239,"A_H2O2"
1,"soak_3",0.0747,"B_H2O2"
1,"soak_3",0.0824,"A"
1,"soak_3",0.0712,"B"
1,"soak_1",0.1069,"A_H2O2"
1,"soak_1",0.0724,"B_H2O2"
1,"soak_1",0.081,"A"
1,"soak_1",0.0707,"B"
1,"soak_2",0.1391,"A_H2O2"
1,"soak_2",0.0773,"B_H2O2"
1,"soak_2",0.0874,"A"
1,"soak_2",0.0754,"B"
1,"soak_3",0.1256,"A_H2O2"
1,"soak_3",0.0754,"B_H2O2"
1,"soak_3",0.0834,"A"
1,"soak_3",0.0742,"B"
1,"soak_1",0.1076,"A_H2O2"
1,"soak_1",0.0729,"B_H2O2"
1,"soak_1",0.0826,"A"
1,"soak_1",0.0708,"B"
1,"soak_2",0.1371,"A_H2O2"
1,"soak_2",0.0786,"B_H2O2"
1,"soak_2",0.0883,"A"
1,"soak_2",0.075,"B"
1,"soak_3",0.1274,"A_H2O2"
1,"soak_3",0.0759,"B_H2O2"
1,"soak_3",0.082,"A"
1,"soak_3",0.0738,"B"
1,"shake_1",0.1569,"A_H2O2"
1,"shake_1",0.0829,"B_H2O2"
1,"shake_1",0.0938,"A"
1,"shake_1",0.0779,"B"
1,"shake_2",0.2148,"A_H2O2"
1,"shake_2",0.0956,"B_H2O2"
1,"shake_2",0.1037,"A"
1,"shake_2",0.0845,"B"
1,"shake_3",0.2293,"A_H2O2"
1,"shake_3",0.0988,"B_H2O2"
1,"shake_3",0.1092,"A"
1,"shake_3",0.0882,"B"
1,"shake_1",0.1625,"A_H2O2"
1,"shake_1",0.0827,"B_H2O2"
1,"shake_1",0.094,"A"
1,"shake_1",0.0792,"B"
1,"shake_2",0.2192,"A_H2O2"
1,"shake_2",0.0941,"B_H2O2"
1,"shake_2",0.1038,"A"
1,"shake_2",0.0846,"B"
1,"shake_3",0.2354,"A_H2O2"
1,"shake_3",0.0976,"B_H2O2"
1,"shake_3",0.1078,"A"
1,"shake_3",0.0892,"B"
1,"shake_1",0.1657,"A_H2O2"
1,"shake_1",0.0833,"B_H2O2"
1,"shake_1",0.0955,"A"
1,"shake_1",0.0791,"B"
1,"shake_2",0.2255,"A_H2O2"
1,"shake_2",0.0962,"B_H2O2"
1,"shake_2",0.1042,"A"
1,"shake_2",0.0852,"B"
1,"shake_3",0.2432,"A_H2O2"
1,"shake_3",0.0987,"B_H2O2"
1,"shake_3",0.1075,"A"
1,"shake_3",0.0901,"B"
1,"shake_1",0.1704,"A_H2O2"
1,"shake_1",0.0849,"B_H2O2"
1,"shake_1",0.0956,"A"
1,"shake_1",0.0796,"B"
1,"shake_2",0.2326,"A_H2O2"
1,"shake_2",0.096,"B_H2O2"
1,"shake_2",0.1061,"A"
1,"shake_2",0.0851,"B"
1,"shake_3",0.2481,"A_H2O2"
1,"shake_3",0.1013,"B_H2O2"
1,"shake_3",0.1085,"A"
1,"shake_3",0.0906,"B"
1.5,"soak_1",0.1117,"A_H2O2"
1.5,"soak_1",0.0735,"B_H2O2"
1.5,"soak_1",0.0823,"A"
1.5,"soak_1",0.0707,"B"
1.5,"soak_2",0.1378,"A_H2O2"
1.5,"soak_2",0.0779,"B_H2O2"
1.5,"soak_2",0.0888,"A"
1.5,"soak_2",0.0749,"B"
1.5,"soak_3",0.1271,"A_H2O2"
1.5,"soak_3",0.08,"B_H2O2"
1.5,"soak_3",0.0848,"A"
1.5,"soak_3",0.0725,"B"
1.5,"soak_1",0.1143,"A_H2O2"
1.5,"soak_1",0.0741,"B_H2O2"
1.5,"soak_1",0.0819,"A"
1.5,"soak_1",0.0724,"B"
1.5,"soak_2",0.143,"A_H2O2"
1.5,"soak_2",0.0793,"B_H2O2"
1.5,"soak_2",0.0918,"A"
1.5,"soak_2",0.0759,"B"
1.5,"soak_3",0.1341,"A_H2O2"
1.5,"soak_3",0.0774,"B_H2O2"
1.5,"soak_3",0.0847,"A"
1.5,"soak_3",0.0734,"B"
1.5,"soak_1",0.113,"A_H2O2"
1.5,"soak_1",0.0727,"B_H2O2"
1.5,"soak_1",0.0833,"A"
1.5,"soak_1",0.0718,"B"
1.5,"soak_2",0.1501,"A_H2O2"
1.5,"soak_2",0.0797,"B_H2O2"
1.5,"soak_2",0.0906,"A"
1.5,"soak_2",0.0765,"B"
1.5,"soak_3",0.1364,"A_H2O2"
1.5,"soak_3",0.0774,"B_H2O2"
1.5,"soak_3",0.0863,"A"
1.5,"soak_3",0.0757,"B"
1.5,"soak_1",0.1131,"A_H2O2"
1.5,"soak_1",0.074,"B_H2O2"
1.5,"soak_1",0.0844,"A"
1.5,"soak_1",0.0713,"B"
1.5,"soak_2",0.148,"A_H2O2"
1.5,"soak_2",0.0803,"B_H2O2"
1.5,"soak_2",0.0908,"A"
1.5,"soak_2",0.0759,"B"
1.5,"soak_3",0.1372,"A_H2O2"
1.5,"soak_3",0.0776,"B_H2O2"
1.5,"soak_3",0.0857,"A"
1.5,"soak_3",0.0747,"B"
1.5,"shake_1",0.1713,"A_H2O2"
1.5,"shake_1",0.0851,"B_H2O2"
1.5,"shake_1",0.0979,"A"
1.5,"shake_1",0.0814,"B"
1.5,"shake_2",0.2375,"A_H2O2"
1.5,"shake_2",0.1008,"B_H2O2"
1.5,"shake_2",0.1083,"A"
1.5,"shake_2",0.0883,"B"
1.5,"shake_3",0.2597,"A_H2O2"
1.5,"shake_3",0.1046,"B_H2O2"
1.5,"shake_3",0.1137,"A"
1.5,"shake_3",0.092,"B"
1.5,"shake_1",0.1764,"A_H2O2"
1.5,"shake_1",0.0865,"B_H2O2"
1.5,"shake_1",0.0983,"A"
1.5,"shake_1",0.0824,"B"
1.5,"shake_2",0.243,"A_H2O2"
1.5,"shake_2",0.0996,"B_H2O2"
1.5,"shake_2",0.1069,"A"
1.5,"shake_2",0.0881,"B"
1.5,"shake_3",0.2663,"A_H2O2"
1.5,"shake_3",0.1036,"B_H2O2"
1.5,"shake_3",0.1127,"A"
1.5,"shake_3",0.0926,"B"
1.5,"shake_1",0.1799,"A_H2O2"
1.5,"shake_1",0.0864,"B_H2O2"
1.5,"shake_1",0.0979,"A"
1.5,"shake_1",0.082,"B"
1.5,"shake_2",0.2509,"A_H2O2"
1.5,"shake_2",0.1003,"B_H2O2"
1.5,"shake_2",0.1082,"A"
1.5,"shake_2",0.0897,"B"
1.5,"shake_3",0.2748,"A_H2O2"
1.5,"shake_3",0.1059,"B_H2O2"
1.5,"shake_3",0.112,"A"
1.5,"shake_3",0.0933,"B"
1.5,"shake_1",0.1858,"A_H2O2"
1.5,"shake_1",0.0884,"B_H2O2"
1.5,"shake_1",0.1001,"A"
1.5,"shake_1",0.0812,"B"
1.5,"shake_2",0.2578,"A_H2O2"
1.5,"shake_2",0.101,"B_H2O2"
1.5,"shake_2",0.1094,"A"
1.5,"shake_2",0.0881,"B"
1.5,"shake_3",0.28,"A_H2O2"
1.5,"shake_3",0.1069,"B_H2O2"
1.5,"shake_3",0.1137,"A"
1.5,"shake_3",0.0943,"B"
2,"soak_1",0.1156,"A_H2O2"
2,"soak_1",0.0742,"B_H2O2"
2,"soak_1",0.0841,"A"
2,"soak_1",0.0721,"B"
2,"soak_2",0.1473,"A_H2O2"
2,"soak_2",0.0795,"B_H2O2"
2,"soak_2",0.0913,"A"
2,"soak_2",0.077,"B"
2,"soak_3",0.1347,"A_H2O2"
2,"soak_3",0.0823,"B_H2O2"
2,"soak_3",0.0877,"A"
2,"soak_3",0.0742,"B"
2,"soak_1",0.119,"A_H2O2"
2,"soak_1",0.0752,"B_H2O2"
2,"soak_1",0.0841,"A"
2,"soak_1",0.0738,"B"
2,"soak_2",0.1525,"A_H2O2"
2,"soak_2",0.0825,"B_H2O2"
2,"soak_2",0.0945,"A"
2,"soak_2",0.0781,"B"
2,"soak_3",0.1434,"A_H2O2"
2,"soak_3",0.0777,"B_H2O2"
2,"soak_3",0.0868,"A"
2,"soak_3",0.0743,"B"
2,"soak_1",0.1175,"A_H2O2"
2,"soak_1",0.0747,"B_H2O2"
2,"soak_1",0.0849,"A"
2,"soak_1",0.0727,"B"
2,"soak_2",0.1602,"A_H2O2"
2,"soak_2",0.0812,"B_H2O2"
2,"soak_2",0.0935,"A"
2,"soak_2",0.0784,"B"
2,"soak_3",0.1454,"A_H2O2"
2,"soak_3",0.0793,"B_H2O2"
2,"soak_3",0.0881,"A"
2,"soak_3",0.0776,"B"
2,"soak_1",0.118,"A_H2O2"
2,"soak_1",0.0754,"B_H2O2"
2,"soak_1",0.0873,"A"
2,"soak_1",0.0728,"B"
2,"soak_2",0.1574,"A_H2O2"
2,"soak_2",0.0827,"B_H2O2"
2,"soak_2",0.0928,"A"
2,"soak_2",0.078,"B"
2,"soak_3",0.1464,"A_H2O2"
2,"soak_3",0.0794,"B_H2O2"
2,"soak_3",0.0874,"A"
2,"soak_3",0.0771,"B"
2,"shake_1",0.185,"A_H2O2"
2,"shake_1",0.0886,"B_H2O2"
2,"shake_1",0.1009,"A"
2,"shake_1",0.0834,"B"
2,"shake_2",0.2626,"A_H2O2"
2,"shake_2",0.1063,"B_H2O2"
2,"shake_2",0.1111,"A"
2,"shake_2",0.0897,"B"
2,"shake_3",0.2908,"A_H2O2"
2,"shake_3",0.1103,"B_H2O2"
2,"shake_3",0.118,"A"
2,"shake_3",0.0952,"B"
2,"shake_1",0.1918,"A_H2O2"
2,"shake_1",0.0898,"B_H2O2"
2,"shake_1",0.1007,"A"
2,"shake_1",0.0841,"B"
2,"shake_2",0.2667,"A_H2O2"
2,"shake_2",0.1044,"B_H2O2"
2,"shake_2",0.1112,"A"
2,"shake_2",0.091,"B"
2,"shake_3",0.2985,"A_H2O2"
2,"shake_3",0.1113,"B_H2O2"
2,"shake_3",0.1163,"A"
2,"shake_3",0.0964,"B"
2,"shake_1",0.1929,"A_H2O2"
2,"shake_1",0.0895,"B_H2O2"
2,"shake_1",0.1015,"A"
2,"shake_1",0.084,"B"
2,"shake_2",0.2745,"A_H2O2"
2,"shake_2",0.1047,"B_H2O2"
2,"shake_2",0.1112,"A"
2,"shake_2",0.0918,"B"
2,"shake_3",0.3042,"A_H2O2"
2,"shake_3",0.1115,"B_H2O2"
2,"shake_3",0.115,"A"
2,"shake_3",0.097,"B"
2,"shake_1",0.2017,"A_H2O2"
2,"shake_1",0.0917,"B_H2O2"
2,"shake_1",0.1034,"A"
2,"shake_1",0.0838,"B"
2,"shake_2",0.283,"A_H2O2"
2,"shake_2",0.1063,"B_H2O2"
2,"shake_2",0.114,"A"
2,"shake_2",0.0908,"B"
2,"shake_3",0.3132,"A_H2O2"
2,"shake_3",0.1128,"B_H2O2"
2,"shake_3",0.1184,"A"
2,"shake_3",0.0984,"B"
2.5,"soak_1",0.1214,"A_H2O2"
2.5,"soak_1",0.0752,"B_H2O2"
2.5,"soak_1",0.0852,"A"
2.5,"soak_1",0.0734,"B"
2.5,"soak_2",0.1557,"A_H2O2"
2.5,"soak_2",0.0821,"B_H2O2"
2.5,"soak_2",0.0936,"A"
2.5,"soak_2",0.0782,"B"
2.5,"soak_3",0.1419,"A_H2O2"
2.5,"soak_3",0.0831,"B_H2O2"
2.5,"soak_3",0.0899,"A"
2.5,"soak_3",0.0751,"B"
2.5,"soak_1",0.124,"A_H2O2"
2.5,"soak_1",0.0757,"B_H2O2"
2.5,"soak_1",0.0854,"A"
2.5,"soak_1",0.0744,"B"
2.5,"soak_2",0.1625,"A_H2O2"
2.5,"soak_2",0.0835,"B_H2O2"
2.5,"soak_2",0.0965,"A"
2.5,"soak_2",0.0803,"B"
2.5,"soak_3",0.1524,"A_H2O2"
2.5,"soak_3",0.0793,"B_H2O2"
2.5,"soak_3",0.0898,"A"
2.5,"soak_3",0.0749,"B"
2.5,"soak_1",0.1227,"A_H2O2"
2.5,"soak_1",0.0764,"B_H2O2"
2.5,"soak_1",0.0865,"A"
2.5,"soak_1",0.0739,"B"
2.5,"soak_2",0.1705,"A_H2O2"
2.5,"soak_2",0.0835,"B_H2O2"
2.5,"soak_2",0.0966,"A"
2.5,"soak_2",0.0809,"B"
2.5,"soak_3",0.1539,"A_H2O2"
2.5,"soak_3",0.0802,"B_H2O2"
2.5,"soak_3",0.0916,"A"
2.5,"soak_3",0.0785,"B"
2.5,"soak_1",0.1227,"A_H2O2"
2.5,"soak_1",0.0761,"B_H2O2"
2.5,"soak_1",0.0884,"A"
2.5,"soak_1",0.0738,"B"
2.5,"soak_2",0.1667,"A_H2O2"
2.5,"soak_2",0.0848,"B_H2O2"
2.5,"soak_2",0.0961,"A"
2.5,"soak_2",0.08,"B"
2.5,"soak_3",0.1549,"A_H2O2"
2.5,"soak_3",0.0806,"B_H2O2"
2.5,"soak_3",0.0897,"A"
2.5,"soak_3",0.0791,"B"
2.5,"shake_1",0.1973,"A_H2O2"
2.5,"shake_1",0.0902,"B_H2O2"
2.5,"shake_1",0.1045,"A"
2.5,"shake_1",0.0855,"B"
2.5,"shake_2",0.2862,"A_H2O2"
2.5,"shake_2",0.1099,"B_H2O2"
2.5,"shake_2",0.1151,"A"
2.5,"shake_2",0.0932,"B"
2.5,"shake_3",0.3184,"A_H2O2"
2.5,"shake_3",0.1165,"B_H2O2"
2.5,"shake_3",0.1202,"A"
2.5,"shake_3",0.098,"B"
2.5,"shake_1",0.2057,"A_H2O2"
2.5,"shake_1",0.092,"B_H2O2"
2.5,"shake_1",0.1042,"A"
2.5,"shake_1",0.0853,"B"
2.5,"shake_2",0.2899,"A_H2O2"
2.5,"shake_2",0.1081,"B_H2O2"
2.5,"shake_2",0.1131,"A"
2.5,"shake_2",0.0928,"B"
2.5,"shake_3",0.3295,"A_H2O2"
2.5,"shake_3",0.1153,"B_H2O2"
2.5,"shake_3",0.1206,"A"
2.5,"shake_3",0.0997,"B"
2.5,"shake_1",0.207,"A_H2O2"
2.5,"shake_1",0.0917,"B_H2O2"
2.5,"shake_1",0.1052,"A"
2.5,"shake_1",0.0859,"B"
2.5,"shake_2",0.2981,"A_H2O2"
2.5,"shake_2",0.1095,"B_H2O2"
2.5,"shake_2",0.1146,"A"
2.5,"shake_2",0.0945,"B"
2.5,"shake_3",0.3335,"A_H2O2"
2.5,"shake_3",0.1156,"B_H2O2"
2.5,"shake_3",0.119,"A"
2.5,"shake_3",0.1003,"B"
2.5,"shake_1",0.2169,"A_H2O2"
2.5,"shake_1",0.0941,"B_H2O2"
2.5,"shake_1",0.1067,"A"
2.5,"shake_1",0.0856,"B"
2.5,"shake_2",0.306,"A_H2O2"
2.5,"shake_2",0.1106,"B_H2O2"
2.5,"shake_2",0.1157,"A"
2.5,"shake_2",0.0942,"B"
2.5,"shake_3",0.3442,"A_H2O2"
2.5,"shake_3",0.118,"B_H2O2"
2.5,"shake_3",0.1225,"A"
2.5,"shake_3",0.101,"B"
3,"soak_1",0.1262,"A_H2O2"
3,"soak_1",0.0767,"B_H2O2"
3,"soak_1",0.087,"A"
3,"soak_1",0.0736,"B"
3,"soak_2",0.1649,"A_H2O2"
3,"soak_2",0.0827,"B_H2O2"
3,"soak_2",0.096,"A"
3,"soak_2",0.08,"B"
3,"soak_3",0.1488,"A_H2O2"
3,"soak_3",0.0851,"B_H2O2"
3,"soak_3",0.0916,"A"
3,"soak_3",0.0756,"B"
3,"soak_1",0.1295,"A_H2O2"
3,"soak_1",0.0769,"B_H2O2"
3,"soak_1",0.0889,"A"
3,"soak_1",0.0755,"B"
3,"soak_2",0.1715,"A_H2O2"
3,"soak_2",0.0856,"B_H2O2"
3,"soak_2",0.0994,"A"
3,"soak_2",0.0812,"B"
3,"soak_3",0.1605,"A_H2O2"
3,"soak_3",0.08,"B_H2O2"
3,"soak_3",0.0916,"A"
3,"soak_3",0.0762,"B"
3,"soak_1",0.1272,"A_H2O2"
3,"soak_1",0.0765,"B_H2O2"
3,"soak_1",0.089,"A"
3,"soak_1",0.0753,"B"
3,"soak_2",0.181,"A_H2O2"
3,"soak_2",0.0846,"B_H2O2"
3,"soak_2",0.0984,"A"
3,"soak_2",0.0821,"B"
3,"soak_3",0.1622,"A_H2O2"
3,"soak_3",0.0811,"B_H2O2"
3,"soak_3",0.0937,"A"
3,"soak_3",0.0792,"B"
3,"soak_1",0.1285,"A_H2O2"
3,"soak_1",0.0773,"B_H2O2"
3,"soak_1",0.0906,"A"
3,"soak_1",0.075,"B"
3,"soak_2",0.1765,"A_H2O2"
3,"soak_2",0.086,"B_H2O2"
3,"soak_2",0.0986,"A"
3,"soak_2",0.0824,"B"
3,"soak_3",0.1638,"A_H2O2"
3,"soak_3",0.0828,"B_H2O2"
3,"soak_3",0.0914,"A"
3,"soak_3",0.0798,"B"
3,"shake_1",0.2103,"A_H2O2"
3,"shake_1",0.0936,"B_H2O2"
3,"shake_1",0.1073,"A"
3,"shake_1",0.0879,"B"
3,"shake_2",0.308,"A_H2O2"
3,"shake_2",0.115,"B_H2O2"
3,"shake_2",0.1175,"A"
3,"shake_2",0.0948,"B"
3,"shake_3",0.3441,"A_H2O2"
3,"shake_3",0.1214,"B_H2O2"
3,"shake_3",0.1252,"A"
3,"shake_3",0.1014,"B"
3,"shake_1",0.2194,"A_H2O2"
3,"shake_1",0.0939,"B_H2O2"
3,"shake_1",0.1068,"A"
3,"shake_1",0.0864,"B"
3,"shake_2",0.3125,"A_H2O2"
3,"shake_2",0.1119,"B_H2O2"
3,"shake_2",0.1156,"A"
3,"shake_2",0.0953,"B"
3,"shake_3",0.3588,"A_H2O2"
3,"shake_3",0.1216,"B_H2O2"
3,"shake_3",0.1236,"A"
3,"shake_3",0.1053,"B"
3,"shake_1",0.2207,"A_H2O2"
3,"shake_1",0.0944,"B_H2O2"
3,"shake_1",0.1072,"A"
3,"shake_1",0.0878,"B"
3,"shake_2",0.3209,"A_H2O2"
3,"shake_2",0.1138,"B_H2O2"
3,"shake_2",0.1172,"A"
3,"shake_2",0.0965,"B"
3,"shake_3",0.361,"A_H2O2"
3,"shake_3",0.1211,"B_H2O2"
3,"shake_3",0.1225,"A"
3,"shake_3",0.1028,"B"
3,"shake_1",0.232,"A_H2O2"
3,"shake_1",0.0977,"B_H2O2"
3,"shake_1",0.1085,"A"
3,"shake_1",0.0876,"B"
3,"shake_2",0.3293,"A_H2O2"
3,"shake_2",0.1153,"B_H2O2"
3,"shake_2",0.1183,"A"
3,"shake_2",0.0956,"B"
3,"shake_3",0.3737,"A_H2O2"
3,"shake_3",0.1234,"B_H2O2"
3,"shake_3",0.126,"A"
3,"shake_3",0.1041,"B"
3.5,"soak_1",0.1306,"A_H2O2"
3.5,"soak_1",0.0776,"B_H2O2"
3.5,"soak_1",0.0881,"A"
3.5,"soak_1",0.0757,"B"
3.5,"soak_2",0.1748,"A_H2O2"
3.5,"soak_2",0.0842,"B_H2O2"
3.5,"soak_2",0.0978,"A"
3.5,"soak_2",0.0811,"B"
3.5,"soak_3",0.1571,"A_H2O2"
3.5,"soak_3",0.0864,"B_H2O2"
3.5,"soak_3",0.0946,"A"
3.5,"soak_3",0.0771,"B"
3.5,"soak_1",0.1351,"A_H2O2"
3.5,"soak_1",0.0783,"B_H2O2"
3.5,"soak_1",0.0896,"A"
3.5,"soak_1",0.0767,"B"
3.5,"soak_2",0.1803,"A_H2O2"
