"time_min","sample","absorbance","treatment"
11,"shake_2",0.0561,"B_H2O2"
11,"shake_2",0.0564,"A"
11,"shake_2",0.055,"B"
11,"shake_3",0.0868,"A_H2O2"
11,"shake_3",0.0582,"B_H2O2"
11,"shake_3",0.0566,"A"
11,"shake_3",0.0568,"B"
11.5,"soak_1",0.0593,"A_H2O2"
11.5,"soak_1",0.05,"B_H2O2"
11.5,"soak_1",0.0513,"A"
11.5,"soak_1",0.0492,"B"
11.5,"soak_2",0.0648,"A_H2O2"
11.5,"soak_2",0.0516,"B_H2O2"
11.5,"soak_2",0.0534,"A"
11.5,"soak_2",0.0519,"B"
11.5,"soak_3",0.0671,"A_H2O2"
11.5,"soak_3",0.052,"B_H2O2"
11.5,"soak_3",0.053,"A"
11.5,"soak_3",0.0514,"B"
11.5,"soak_1",0.0588,"A_H2O2"
11.5,"soak_1",0.0497,"B_H2O2"
11.5,"soak_1",0.0494,"A"
11.5,"soak_1",0.0492,"B"
11.5,"soak_2",0.0651,"A_H2O2"
11.5,"soak_2",0.0514,"B_H2O2"
11.5,"soak_2",0.0515,"A"
11.5,"soak_2",0.0518,"B"
11.5,"soak_3",0.0671,"A_H2O2"
11.5,"soak_3",0.051,"B_H2O2"
11.5,"soak_3",0.0507,"A"
11.5,"soak_3",0.0512,"B"
11.5,"soak_1",0.0591,"A_H2O2"
11.5,"soak_1",0.0501,"B_H2O2"
11.5,"soak_1",0.0495,"A"
11.5,"soak_1",0.0494,"B"
11.5,"soak_2",0.065,"A_H2O2"
11.5,"soak_2",0.0523,"B_H2O2"
11.5,"soak_2",0.0515,"A"
11.5,"soak_2",0.0511,"B"
11.5,"soak_3",0.066,"A_H2O2"
11.5,"soak_3",0.0508,"B_H2O2"
11.5,"soak_3",0.0536,"A"
11.5,"soak_3",0.0511,"B"
11.5,"soak_1",0.0596,"A_H2O2"
11.5,"soak_1",0.0495,"B_H2O2"
11.5,"soak_1",0.0498,"A"
11.5,"soak_1",0.0496,"B"
11.5,"soak_2",0.0655,"A_H2O2"
11.5,"soak_2",0.0521,"B_H2O2"
11.5,"soak_2",0.0514,"A"
11.5,"soak_2",0.0512,"B"
11.5,"soak_3",0.0653,"A_H2O2"
11.5,"soak_3",0.0508,"B_H2O2"
11.5,"soak_3",0.0511,"A"
11.5,"soak_3",0.0512,"B"
11.5,"shake_1",0.0702,"A_H2O2"
11.5,"shake_1",0.055,"B_H2O2"
11.5,"shake_1",0.0553,"A"
11.5,"shake_1",0.0546,"B"
11.5,"shake_2",0.0804,"A_H2O2"
11.5,"shake_2",0.0558,"B_H2O2"
11.5,"shake_2",0.0548,"A"
11.5,"shake_2",0.0542,"B"
11.5,"shake_3",0.0866,"A_H2O2"
11.5,"shake_3",0.0569,"B_H2O2"
11.5,"shake_3",0.0564,"A"
11.5,"shake_3",0.0563,"B"
11.5,"shake_1",0.071,"A_H2O2"
11.5,"shake_1",0.0549,"B_H2O2"
11.5,"shake_1",0.0556,"A"
11.5,"shake_1",0.0535,"B"
11.5,"shake_2",0.0811,"A_H2O2"
11.5,"shake_2",0.0551,"B_H2O2"
11.5,"shake_2",0.0545,"A"
11.5,"shake_2",0.054,"B"
11.5,"shake_3",0.131,"A_H2O2"
11.5,"shake_3",0.0562,"B_H2O2"
11.5,"shake_3",0.0576,"A"
11.5,"shake_3",0.056,"B"
11.5,"shake_1",0.0707,"A_H2O2"
11.5,"shake_1",0.0544,"B_H2O2"
11.5,"shake_1",0.0546,"A"
11.5,"shake_1",0.0535,"B"
11.5,"shake_2",0.0813,"A_H2O2"
11.5,"shake_2",0.0549,"B_H2O2"
11.5,"shake_2",0.0546,"A"
11.5,"shake_2",0.0546,"B"
11.5,"shake_3",0.0886,"A_H2O2"
11.5,"shake_3",0.0562,"B_H2O2"
11.5,"shake_3",0.0563,"A"
11.5,"shake_3",0.0558,"B"
11.5,"shake_1",0.0724,"A_H2O2"
11.5,"shake_1",0.0549,"B_H2O2"
11.5,"shake_1",0.0554,"A"
11.5,"shake_1",0.0555,"B"
11.5,"shake_2",0.0822,"A_H2O2"
11.5,"shake_2",0.0557,"B_H2O2"
11.5,"shake_2",0.0564,"A"
11.5,"shake_2",0.0552,"B"
11.5,"shake_3",0.0881,"A_H2O2"
11.5,"shake_3",0.0584,"B_H2O2"
11.5,"shake_3",0.0567,"A"
11.5,"shake_3",0.0568,"B"
12,"soak_1",0.0597,"A_H2O2"
12,"soak_1",0.05,"B_H2O2"
12,"soak_1",0.0516,"A"
12,"soak_1",0.0492,"B"
12,"soak_2",0.0652,"A_H2O2"
12,"soak_2",0.0517,"B_H2O2"
12,"soak_2",0.0536,"A"
12,"soak_2",0.052,"B"
12,"soak_3",0.0677,"A_H2O2"
12,"soak_3",0.0521,"B_H2O2"
12,"soak_3",0.0531,"A"
12,"soak_3",0.0513,"B"
12,"soak_1",0.0591,"A_H2O2"
12,"soak_1",0.0498,"B_H2O2"
12,"soak_1",0.0494,"A"
12,"soak_1",0.0492,"B"
12,"soak_2",0.0656,"A_H2O2"
12,"soak_2",0.0513,"B_H2O2"
12,"soak_2",0.0517,"A"
12,"soak_2",0.052,"B"
12,"soak_3",0.0663,"A_H2O2"
12,"soak_3",0.051,"B_H2O2"
12,"soak_3",0.0508,"A"
12,"soak_3",0.0512,"B"
12,"soak_1",0.0595,"A_H2O2"
12,"soak_1",0.0499,"B_H2O2"
12,"soak_1",0.0496,"A"
12,"soak_1",0.0494,"B"
12,"soak_2",0.0655,"A_H2O2"
12,"soak_2",0.0526,"B_H2O2"
12,"soak_2",0.0517,"A"
12,"soak_2",0.0512,"B"
12,"soak_3",0.0666,"A_H2O2"
12,"soak_3",0.0509,"B_H2O2"
12,"soak_3",0.0537,"A"
12,"soak_3",0.0512,"B"
12,"soak_1",0.0602,"A_H2O2"
12,"soak_1",0.0494,"B_H2O2"
12,"soak_1",0.0498,"A"
12,"soak_1",0.0494,"B"
12,"soak_2",0.066,"A_H2O2"
12,"soak_2",0.0521,"B_H2O2"
12,"soak_2",0.0514,"A"
12,"soak_2",0.0509,"B"
12,"soak_3",0.0659,"A_H2O2"
12,"soak_3",0.0509,"B_H2O2"
12,"soak_3",0.0512,"A"
12,"soak_3",0.0512,"B"
12,"shake_1",0.0709,"A_H2O2"
12,"shake_1",0.0552,"B_H2O2"
12,"shake_1",0.0553,"A"
12,"shake_1",0.0547,"B"
12,"shake_2",0.0816,"A_H2O2"
12,"shake_2",0.0558,"B_H2O2"
12,"shake_2",0.0547,"A"
12,"shake_2",0.0542,"B"
12,"shake_3",0.0879,"A_H2O2"
12,"shake_3",0.0569,"B_H2O2"
12,"shake_3",0.0563,"A"
12,"shake_3",0.0563,"B"
12,"shake_1",0.0717,"A_H2O2"
12,"shake_1",0.0551,"B_H2O2"
12,"shake_1",0.0556,"A"
12,"shake_1",0.0536,"B"
12,"shake_2",0.0823,"A_H2O2"
12,"shake_2",0.0552,"B_H2O2"
12,"shake_2",0.0546,"A"
12,"shake_2",0.0541,"B"
12,"shake_3",0.1337,"A_H2O2"
12,"shake_3",0.0563,"B_H2O2"
12,"shake_3",0.056,"A"
12,"shake_3",0.0561,"B"
12,"shake_1",0.0713,"A_H2O2"
12,"shake_1",0.0545,"B_H2O2"
12,"shake_1",0.0548,"A"
12,"shake_1",0.0536,"B"
12,"shake_2",0.0824,"A_H2O2"
12,"shake_2",0.0549,"B_H2O2"
12,"shake_2",0.0547,"A"
12,"shake_2",0.0547,"B"
12,"shake_3",0.09,"A_H2O2"
12,"shake_3",0.0565,"B_H2O2"
12,"shake_3",0.0564,"A"
12,"shake_3",0.056,"B"
12,"shake_1",0.0733,"A_H2O2"
12,"shake_1",0.0552,"B_H2O2"
12,"shake_1",0.0555,"A"
12,"shake_1",0.0556,"B"
12,"shake_2",0.0834,"A_H2O2"
12,"shake_2",0.0572,"B_H2O2"
12,"shake_2",0.0567,"A"
12,"shake_2",0.0553,"B"
12,"shake_3",0.0898,"A_H2O2"
12,"shake_3",0.0584,"B_H2O2"
12,"shake_3",0.0567,"A"
12,"shake_3",0.057,"B"
12.5,"soak_1",0.06,"A_H2O2"
12.5,"soak_1",0.05,"B_H2O2"
12.5,"soak_1",0.0515,"A"
12.5,"soak_1",0.0492,"B"
12.5,"soak_2",0.0657,"A_H2O2"
12.5,"soak_2",0.0516,"B_H2O2"
12.5,"soak_2",0.0535,"A"
12.5,"soak_2",0.052,"B"
12.5,"soak_3",0.0684,"A_H2O2"
12.5,"soak_3",0.0521,"B_H2O2"
12.5,"soak_3",0.0531,"A"
12.5,"soak_3",0.0514,"B"
12.5,"soak_1",0.0596,"A_H2O2"
12.5,"soak_1",0.0498,"B_H2O2"
12.5,"soak_1",0.0494,"A"
12.5,"soak_1",0.0492,"B"
12.5,"soak_2",0.066,"A_H2O2"
12.5,"soak_2",0.0513,"B_H2O2"
12.5,"soak_2",0.0518,"A"
12.5,"soak_2",0.0521,"B"
12.5,"soak_3",0.0668,"A_H2O2"
12.5,"soak_3",0.051,"B_H2O2"
12.5,"soak_3",0.0508,"A"
12.5,"soak_3",0.0513,"B"
12.5,"soak_1",0.0597,"A_H2O2"
12.5,"soak_1",0.0499,"B_H2O2"
12.5,"soak_1",0.0496,"A"
12.5,"soak_1",0.0495,"B"
12.5,"soak_2",0.066,"A_H2O2"
12.5,"soak_2",0.053,"B_H2O2"
12.5,"soak_2",0.0515,"A"
12.5,"soak_2",0.0513,"B"
12.5,"soak_3",0.067,"A_H2O2"
12.5,"soak_3",0.051,"B_H2O2"
12.5,"soak_3",0.0537,"A"
12.5,"soak_3",0.0512,"B"
12.5,"soak_1",0.0609,"A_H2O2"
12.5,"soak_1",0.0495,"B_H2O2"
12.5,"soak_1",0.0498,"A"
12.5,"soak_1",0.0495,"B"
12.5,"soak_2",0.0663,"A_H2O2"
12.5,"soak_2",0.0521,"B_H2O2"
12.5,"soak_2",0.0515,"A"
12.5,"soak_2",0.0509,"B"
12.5,"soak_3",0.0663,"A_H2O2"
12.5,"soak_3",0.051,"B_H2O2"
12.5,"soak_3",0.0512,"A"
12.5,"soak_3",0.0513,"B"
12.5,"shake_1",0.0714,"A_H2O2"
12.5,"shake_1",0.0552,"B_H2O2"
12.5,"shake_1",0.0553,"A"
12.5,"shake_1",0.0546,"B"
12.5,"shake_2",0.0828,"A_H2O2"
12.5,"shake_2",0.056,"B_H2O2"
12.5,"shake_2",0.055,"A"
12.5,"shake_2",0.0542,"B"
12.5,"shake_3",0.0891,"A_H2O2"
12.5,"shake_3",0.057,"B_H2O2"
12.5,"shake_3",0.0563,"A"
12.5,"shake_3",0.0564,"B"
12.5,"shake_1",0.0722,"A_H2O2"
12.5,"shake_1",0.055,"B_H2O2"
12.5,"shake_1",0.0555,"A"
12.5,"shake_1",0.0535,"B"
12.5,"shake_2",0.0833,"A_H2O2"
12.5,"shake_2",0.0552,"B_H2O2"
12.5,"shake_2",0.0547,"A"
12.5,"shake_2",0.0542,"B"
12.5,"shake_3",0.1365,"A_H2O2"
12.5,"shake_3",0.0564,"B_H2O2"
12.5,"shake_3",0.0559,"A"
12.5,"shake_3",0.056,"B"
12.5,"shake_1",0.0719,"A_H2O2"
12.5,"shake_1",0.0541,"B_H2O2"
12.5,"shake_1",0.0544,"A"
12.5,"shake_1",0.0536,"B"
12.5,"shake_2",0.0835,"A_H2O2"
12.5,"shake_2",0.055,"B_H2O2"
12.5,"shake_2",0.0549,"A"
12.5,"shake_2",0.0548,"B"
12.5,"shake_3",0.0913,"A_H2O2"
12.5,"shake_3",0.0565,"B_H2O2"
12.5,"shake_3",0.0565,"A"
12.5,"shake_3",0.0561,"B"
12.5,"shake_1",0.0738,"A_H2O2"
12.5,"shake_1",0.0553,"B_H2O2"
12.5,"shake_1",0.0554,"A"
12.5,"shake_1",0.0559,"B"
12.5,"shake_2",0.0844,"A_H2O2"
12.5,"shake_2",0.0571,"B_H2O2"
12.5,"shake_2",0.0564,"A"
12.5,"shake_2",0.0549,"B"
12.5,"shake_3",0.0908,"A_H2O2"
12.5,"shake_3",0.0585,"B_H2O2"
12.5,"shake_3",0.0568,"A"
12.5,"shake_3",0.0569,"B"
13,"soak_1",0.0605,"A_H2O2"
13,"soak_1",0.0501,"B_H2O2"
13,"soak_1",0.0515,"A"
13,"soak_1",0.0492,"B"
13,"soak_2",0.0663,"A_H2O2"
13,"soak_2",0.0517,"B_H2O2"
13,"soak_2",0.0537,"A"
13,"soak_2",0.0521,"B"
13,"soak_3",0.0689,"A_H2O2"
13,"soak_3",0.0521,"B_H2O2"
13,"soak_3",0.0531,"A"
13,"soak_3",0.0515,"B"
13,"soak_1",0.0598,"A_H2O2"
13,"soak_1",0.0499,"B_H2O2"
13,"soak_1",0.0496,"A"
13,"soak_1",0.0493,"B"
13,"soak_2",0.0664,"A_H2O2"
13,"soak_2",0.0516,"B_H2O2"
13,"soak_2",0.0518,"A"
13,"soak_2",0.0521,"B"
13,"soak_3",0.0674,"A_H2O2"
13,"soak_3",0.051,"B_H2O2"
13,"soak_3",0.0509,"A"
13,"soak_3",0.0513,"B"
13,"soak_1",0.0601,"A_H2O2"
13,"soak_1",0.0501,"B_H2O2"
13,"soak_1",0.0498,"A"
13,"soak_1",0.0495,"B"
13,"soak_2",0.0665,"A_H2O2"
13,"soak_2",0.0533,"B_H2O2"
13,"soak_2",0.0517,"A"
13,"soak_2",0.0513,"B"
13,"soak_3",0.0677,"A_H2O2"
13,"soak_3",0.051,"B_H2O2"
13,"soak_3",0.0538,"A"
13,"soak_3",0.0513,"B"
13,"soak_1",0.0614,"A_H2O2"
13,"soak_1",0.0493,"B_H2O2"
13,"soak_1",0.0498,"A"
13,"soak_1",0.0498,"B"
13,"soak_2",0.0668,"A_H2O2"
13,"soak_2",0.0523,"B_H2O2"
13,"soak_2",0.0516,"A"
13,"soak_2",0.051,"B"
13,"soak_3",0.0669,"A_H2O2"
13,"soak_3",0.051,"B_H2O2"
13,"soak_3",0.0513,"A"
13,"soak_3",0.0513,"B"
13,"shake_1",0.0722,"A_H2O2"
13,"shake_1",0.0554,"B_H2O2"
13,"shake_1",0.0554,"A"
13,"shake_1",0.0547,"B"
13,"shake_2",0.0839,"A_H2O2"
13,"shake_2",0.0561,"B_H2O2"
13,"shake_2",0.0548,"A"
13,"shake_2",0.0543,"B"
13,"shake_3",0.0904,"A_H2O2"
13,"shake_3",0.057,"B_H2O2"
13,"shake_3",0.0564,"A"
13,"shake_3",0.0564,"B"
13,"shake_1",0.0731,"A_H2O2"
13,"shake_1",0.0553,"B_H2O2"
13,"shake_1",0.0557,"A"
13,"shake_1",0.0535,"B"
13,"shake_2",0.0844,"A_H2O2"
13,"shake_2",0.0553,"B_H2O2"
13,"shake_2",0.0546,"A"
13,"shake_2",0.0542,"B"
13,"shake_3",0.1394,"A_H2O2"
13,"shake_3",0.0565,"B_H2O2"
13,"shake_3",0.0561,"A"
13,"shake_3",0.0563,"B"
13,"shake_1",0.0727,"A_H2O2"
13,"shake_1",0.0545,"B_H2O2"
13,"shake_1",0.0548,"A"
13,"shake_1",0.0536,"B"
13,"shake_2",0.0847,"A_H2O2"
13,"shake_2",0.0553,"B_H2O2"
13,"shake_2",0.0552,"A"
13,"shake_2",0.0549,"B"
13,"shake_3",0.0926,"A_H2O2"
13,"shake_3",0.0566,"B_H2O2"
13,"shake_3",0.0566,"A"
13,"shake_3",0.0561,"B"
13,"shake_1",0.0744,"A_H2O2"
13,"shake_1",0.0554,"B_H2O2"
13,"shake_1",0.0555,"A"
13,"shake_1",0.056,"B"
13,"shake_2",0.0855,"A_H2O2"
13,"shake_2",0.0561,"B_H2O2"
13,"shake_2",0.0564,"A"
13,"shake_2",0.0551,"B"
13,"shake_3",0.092,"A_H2O2"
13,"shake_3",0.0587,"B_H2O2"
13,"shake_3",0.0568,"A"
13,"shake_3",0.0569,"B"
13.5,"soak_1",0.0608,"A_H2O2"
13.5,"soak_1",0.05,"B_H2O2"
13.5,"soak_1",0.0514,"A"
13.5,"soak_1",0.0492,"B"
13.5,"soak_2",0.0666,"A_H2O2"
13.5,"soak_2",0.0517,"B_H2O2"
13.5,"soak_2",0.0536,"A"
13.5,"soak_2",0.052,"B"
13.5,"soak_3",0.0694,"A_H2O2"
13.5,"soak_3",0.0522,"B_H2O2"
13.5,"soak_3",0.0532,"A"
13.5,"soak_3",0.0515,"B"
13.5,"soak_1",0.0603,"A_H2O2"
13.5,"soak_1",0.0498,"B_H2O2"
13.5,"soak_1",0.0496,"A"
13.5,"soak_1",0.0492,"B"
13.5,"soak_2",0.0669,"A_H2O2"
13.5,"soak_2",0.0514,"B_H2O2"
13.5,"soak_2",0.0517,"A"
13.5,"soak_2",0.0522,"B"
13.5,"soak_3",0.0679,"A_H2O2"
13.5,"soak_3",0.051,"B_H2O2"
13.5,"soak_3",0.051,"A"
13.5,"soak_3",0.0514,"B"
13.5,"soak_1",0.0603,"A_H2O2"
13.5,"soak_1",0.05,"B_H2O2"
13.5,"soak_1",0.0496,"A"
13.5,"soak_1",0.0495,"B"
13.5,"soak_2",0.0669,"A_H2O2"
13.5,"soak_2",0.0533,"B_H2O2"
13.5,"soak_2",0.0518,"A"
13.5,"soak_2",0.0512,"B"
13.5,"soak_3",0.0681,"A_H2O2"
13.5,"soak_3",0.051,"B_H2O2"
13.5,"soak_3",0.0538,"A"
13.5,"soak_3",0.0512,"B"
13.5,"soak_1",0.0619,"A_H2O2"
13.5,"soak_1",0.0495,"B_H2O2"
13.5,"soak_1",0.0497,"A"
13.5,"soak_1",0.0498,"B"
13.5,"soak_2",0.0672,"A_H2O2"
13.5,"soak_2",0.0524,"B_H2O2"
13.5,"soak_2",0.0517,"A"
13.5,"soak_2",0.051,"B"
13.5,"soak_3",0.0674,"A_H2O2"
13.5,"soak_3",0.051,"B_H2O2"
13.5,"soak_3",0.0513,"A"
13.5,"soak_3",0.0513,"B"
13.5,"shake_1",0.0728,"A_H2O2"
13.5,"shake_1",0.0554,"B_H2O2"
13.5,"shake_1",0.0553,"A"
13.5,"shake_1",0.0548,"B"
13.5,"shake_2",0.0848,"A_H2O2"
13.5,"shake_2",0.0562,"B_H2O2"
13.5,"shake_2",0.0548,"A"
13.5,"shake_2",0.0542,"B"
13.5,"shake_3",0.0915,"A_H2O2"
13.5,"shake_3",0.0572,"B_H2O2"
13.5,"shake_3",0.0563,"A"
13.5,"shake_3",0.0565,"B"
13.5,"shake_1",0.0734,"A_H2O2"
13.5,"shake_1",0.0551,"B_H2O2"
13.5,"shake_1",0.0557,"A"
13.5,"shake_1",0.0535,"B"
13.5,"shake_2",0.0855,"A_H2O2"
13.5,"shake_2",0.0553,"B_H2O2"
13.5,"shake_2",0.0546,"A"
13.5,"shake_2",0.054,"B"
13.5,"shake_3",0.1419,"A_H2O2"
13.5,"shake_3",0.0565,"B_H2O2"
13.5,"shake_3",0.0589,"A"
13.5,"shake_3",0.0562,"B"
13.5,"shake_1",0.0732,"A_H2O2"
13.5,"shake_1",0.0546,"B_H2O2"
13.5,"shake_1",0.0547,"A"
13.5,"shake_1",0.0536,"B"
13.5,"shake_2",0.0857,"A_H2O2"
13.5,"shake_2",0.0552,"B_H2O2"
13.5,"shake_2",0.0548,"A"
13.5,"shake_2",0.0549,"B"
13.5,"shake_3",0.0938,"A_H2O2"
13.5,"shake_3",0.0567,"B_H2O2"
13.5,"shake_3",0.0565,"A"
13.5,"shake_3",0.0561,"B"
13.5,"shake_1",0.075,"A_H2O2"
13.5,"shake_1",0.0554,"B_H2O2"
13.5,"shake_1",0.0556,"A"
13.5,"shake_1",0.0558,"B"
13.5,"shake_2",0.0867,"A_H2O2"
13.5,"shake_2",0.0561,"B_H2O2"
13.5,"shake_2",0.0563,"A"
13.5,"shake_2",0.0549,"B"
13.5,"shake_3",0.0932,"A_H2O2"
13.5,"shake_3",0.0587,"B_H2O2"
13.5,"shake_3",0.0568,"A"
13.5,"shake_3",0.0569,"B"
14,"soak_1",0.0613,"A_H2O2"
14,"soak_1",0.0499,"B_H2O2"
14,"soak_1",0.0515,"A"
14,"soak_1",0.0493,"B"
14,"soak_2",0.0671,"A_H2O2"
14,"soak_2",0.0518,"B_H2O2"
14,"soak_2",0.0536,"A"
14,"soak_2",0.052,"B"
14,"soak_3",0.0699,"A_H2O2"
14,"soak_3",0.0521,"B_H2O2"
14,"soak_3",0.0531,"A"
14,"soak_3",0.0514,"B"
14,"soak_1",0.0605,"A_H2O2"
14,"soak_1",0.0497,"B_H2O2"
14,"soak_1",0.0494,"A"
14,"soak_1",0.0492,"B"
14,"soak_2",0.0673,"A_H2O2"
14,"soak_2",0.0514,"B_H2O2"
14,"soak_2",0.0518,"A"
14,"soak_2",0.0521,"B"
14,"soak_3",0.0684,"A_H2O2"
14,"soak_3",0.051,"B_H2O2"
14,"soak_3",0.0508,"A"
14,"soak_3",0.0512,"B"
14,"soak_1",0.0606,"A_H2O2"
14,"soak_1",0.0502,"B_H2O2"
14,"soak_1",0.0497,"A"
14,"soak_1",0.0495,"B"
14,"soak_2",0.0674,"A_H2O2"
14,"soak_2",0.0534,"B_H2O2"
14,"soak_2",0.0517,"A"
14,"soak_2",0.0512,"B"
14,"soak_3",0.0686,"A_H2O2"
14,"soak_3",0.051,"B_H2O2"
14,"soak_3",0.0538,"A"
14,"soak_3",0.0513,"B"
14,"soak_1",0.0623,"A_H2O2"
14,"soak_1",0.0493,"B_H2O2"
14,"soak_1",0.0496,"A"
14,"soak_1",0.0495,"B"
14,"soak_2",0.0673,"A_H2O2"
14,"soak_2",0.0522,"B_H2O2"
14,"soak_2",0.0515,"A"
14,"soak_2",0.051,"B"
14,"soak_3",0.0682,"A_H2O2"
14,"soak_3",0.051,"B_H2O2"
14,"soak_3",0.0512,"A"
14,"soak_3",0.0513,"B"
14,"shake_1",0.0733,"A_H2O2"
14,"shake_1",0.0555,"B_H2O2"
14,"shake_1",0.0555,"A"
14,"shake_1",0.0548,"B"
14,"shake_2",0.086,"A_H2O2"
14,"shake_2",0.0564,"B_H2O2"
14,"shake_2",0.0548,"A"
14,"shake_2",0.0543,"B"
14,"shake_3",0.0927,"A_H2O2"
14,"shake_3",0.0573,"B_H2O2"
14,"shake_3",0.0564,"A"
14,"shake_3",0.0564,"B"
14,"shake_1",0.0741,"A_H2O2"
14,"shake_1",0.0552,"B_H2O2"
14,"shake_1",0.0557,"A"
14,"shake_1",0.0535,"B"
14,"shake_2",0.0865,"A_H2O2"
14,"shake_2",0.0554,"B_H2O2"
14,"shake_2",0.0546,"A"
14,"shake_2",0.0542,"B"
14,"shake_3",0.1446,"A_H2O2"
14,"shake_3",0.0565,"B_H2O2"
14,"shake_3",0.059,"A"
14,"shake_3",0.0562,"B"
14,"shake_1",0.0738,"A_H2O2"
14,"shake_1",0.0545,"B_H2O2"
14,"shake_1",0.0548,"A"
14,"shake_1",0.0538,"B"
14,"shake_2",0.0868,"A_H2O2"
14,"shake_2",0.0553,"B_H2O2"
14,"shake_2",0.0548,"A"
14,"shake_2",0.0549,"B"
14,"shake_3",0.095,"A_H2O2"
14,"shake_3",0.0567,"B_H2O2"
14,"shake_3",0.0566,"A"
14,"shake_3",0.0561,"B"
14,"shake_1",0.0757,"A_H2O2"
14,"shake_1",0.0555,"B_H2O2"
14,"shake_1",0.0556,"A"
14,"shake_1",0.0556,"B"
14,"shake_2",0.0874,"A_H2O2"
14,"shake_2",0.0562,"B_H2O2"
14,"shake_2",0.0564,"A"
14,"shake_2",0.0549,"B"
14,"shake_3",0.0943,"A_H2O2"
14,"shake_3",0.0588,"B_H2O2"
14,"shake_3",0.0569,"A"
14,"shake_3",0.0572,"B"
14.5,"soak_1",0.0615,"A_H2O2"
14.5,"soak_1",0.05,"B_H2O2"
14.5,"soak_1",0.0516,"A"
14.5,"soak_1",0.0492,"B"
14.5,"soak_2",0.0676,"A_H2O2"
14.5,"soak_2",0.0518,"B_H2O2"
14.5,"soak_2",0.0538,"A"
14.5,"soak_2",0.0521,"B"
14.5,"soak_3",0.0705,"A_H2O2"
14.5,"soak_3",0.0523,"B_H2O2"
14.5,"soak_3",0.0532,"A"
14.5,"soak_3",0.0515,"B"
14.5,"soak_1",0.0608,"A_H2O2"
14.5,"soak_1",0.0498,"B_H2O2"
14.5,"soak_1",0.0497,"A"
14.5,"soak_1",0.0493,"B"
14.5,"soak_2",0.068,"A_H2O2"
14.5,"soak_2",0.0515,"B_H2O2"
14.5,"soak_2",0.0518,"A"
14.5,"soak_2",0.0521,"B"
14.5,"soak_3",0.0691,"A_H2O2"
14.5,"soak_3",0.0512,"B_H2O2"
14.5,"soak_3",0.051,"A"
14.5,"soak_3",0.0517,"B"
14.5,"soak_1",0.0609,"A_H2O2"
14.5,"soak_1",0.0501,"B_H2O2"
14.5,"soak_1",0.0499,"A"
14.5,"soak_1",0.0494,"B"
14.5,"soak_2",0.0679,"A_H2O2"
14.5,"soak_2",0.0536,"B_H2O2"
14.5,"soak_2",0.0518,"A"
14.5,"soak_2",0.0513,"B"
14.5,"soak_3",0.0692,"A_H2O2"
14.5,"soak_3",0.051,"B_H2O2"
14.5,"soak_3",0.0538,"A"
14.5,"soak_3",0.0513,"B"
14.5,"soak_1",0.0626,"A_H2O2"
14.5,"soak_1",0.0494,"B_H2O2"
14.5,"soak_1",0.0497,"A"
14.5,"soak_1",0.0496,"B"
14.5,"soak_2",0.068,"A_H2O2"
14.5,"soak_2",0.0522,"B_H2O2"
14.5,"soak_2",0.0516,"A"
14.5,"soak_2",0.051,"B"
14.5,"soak_3",0.0685,"A_H2O2"
14.5,"soak_3",0.0509,"B_H2O2"
14.5,"soak_3",0.0513,"A"
14.5,"soak_3",0.0515,"B"
14.5,"shake_1",0.074,"A_H2O2"
14.5,"shake_1",0.0556,"B_H2O2"
14.5,"shake_1",0.0556,"A"
14.5,"shake_1",0.0548,"B"
14.5,"shake_2",0.087,"A_H2O2"
14.5,"shake_2",0.0563,"B_H2O2"
14.5,"shake_2",0.0549,"A"
14.5,"shake_2",0.0543,"B"
14.5,"shake_3",0.0939,"A_H2O2"
14.5,"shake_3",0.0573,"B_H2O2"
14.5,"shake_3",0.0565,"A"
14.5,"shake_3",0.0564,"B"
14.5,"shake_1",0.0748,"A_H2O2"
14.5,"shake_1",0.0553,"B_H2O2"
14.5,"shake_1",0.0558,"A"
14.5,"shake_1",0.0535,"B"
14.5,"shake_2",0.0876,"A_H2O2"
14.5,"shake_2",0.0555,"B_H2O2"
14.5,"shake_2",0.0547,"A"
14.5,"shake_2",0.0542,"B"
14.5,"shake_3",0.1474,"A_H2O2"
14.5,"shake_3",0.0567,"B_H2O2"
14.5,"shake_3",0.0561,"A"
14.5,"shake_3",0.0563,"B"
14.5,"shake_1",0.0745,"A_H2O2"
14.5,"shake_1",0.0548,"B_H2O2"
14.5,"shake_1",0.0548,"A"
14.5,"shake_1",0.0537,"B"
14.5,"shake_2",0.0879,"A_H2O2"
14.5,"shake_2",0.0554,"B_H2O2"
14.5,"shake_2",0.0549,"A"
14.5,"shake_2",0.0548,"B"
14.5,"shake_3",0.0964,"A_H2O2"
14.5,"shake_3",0.0568,"B_H2O2"
14.5,"shake_3",0.0566,"A"
14.5,"shake_3",0.0562,"B"
14.5,"shake_1",0.0761,"A_H2O2"
14.5,"shake_1",0.0554,"B_H2O2"
14.5,"shake_1",0.0553,"A"
14.5,"shake_1",0.0555,"B"
14.5,"shake_2",0.0887,"A_H2O2"
14.5,"shake_2",0.0562,"B_H2O2"
14.5,"shake_2",0.0565,"A"
14.5,"shake_2",0.0549,"B"
14.5,"shake_3",0.0957,"A_H2O2"
14.5,"shake_3",0.0588,"B_H2O2"
14.5,"shake_3",0.057,"A"
14.5,"shake_3",0.0571,"B"
15,"soak_1",0.0618,"A_H2O2"
15,"soak_1",0.0499,"B_H2O2"
